Event_ID,Line,Station,TS,Part_No,Part_Description,BOM_Valid,Torque_Nm,Temp_C,Pressure,Defect,VIN,Supplier,Supplier_Name,Supplier_Country,Work_Order,Work_Order_VIN_Valid,Tool_ID,Tool_Description,Tool_Valid,Inspection_Source,Scrap_Reason,Scrap_Reason_Description,Energy_kWh,Warranty_Claim,Plan_Production,Shift,Sensor_Anomaly,Cycle_Time_Seconds,Cycle_Time_Minutes,Cycle_Time_Valid,Cycle_Time_Anomaly,Rework,Cleaning_Issues
EVT-00562,GA-1,STN-05,2025-11-17 07:52:00,303-PQR,Door Lock Module,True,54.88,78.0,54.0,None,PUVY6J2ZFTLSZP891,SUP-01,Atlas Fasteners,India,WO-2025193,True,T-105,Press Tool,True,sensor,,,4.96,No,122,A,False,44.0,0.73,True,False,True,
EVT-00563,GA-2,STN-05,2025-11-05 12:20:51,789-GHI,Steering Rack,True,64.26,88.6,40.6,None,D8B2AM1HGC0TNPL8X,SUP-02,Precision Motion Works,Germany,WO-2025127,True,T-105,Press Tool,True,manual,,,4.06,No,106,A,False,411.0,6.85,True,False,False,
EVT-00564,GA-3,STN-03,2025-02-15 20:20:55,456-DEF,Rear Suspension Module,True,57.73,87.11,41.8,None,5PGJM11HALT1JAW9N,SUP-05,Prime Casting Solutions,Japan,WO-2025285,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,3.71,No,111,B,False,139.0,2.32,True,False,False,
EVT-00566,GA-2,STN-01,2025-02-02 20:19:39,202-MNO,Brake Cylinder,True,43.25,84.8,41.0,None,D4SXL67C7HR5NN5GC,SUP-01,Atlas Fasteners,India,WO-2025097,True,T-101,Fixture Clamp,True,sensor,,,3.38,No,115,B,False,,,True,False,False,
EVT-00567,GA-1,STN-02,2025-08-17 19:57:55,123-ABC,Front Axle Assembly,True,54.26,101.72,45.0,None,5BLX4N9HAYGE73BZN,SUP-11,Vector Drive Components,USA,WO-2025156,True,T-102,Torque Gun,True,sensor,S2,Torque Failure,2.63,No,122,B,False,128.0,2.13,True,False,False,
EVT-00568,GA-1,STN-09,2025-08-04 18:05:19,456-DEF,Rear Suspension Module,True,44.37,87.2,42.3,None,ZKBB6ZEVYCYNACA2K,SUP-09,Nova Sensor Systems,South Korea,WO-2025101,True,T-109,End-of-Line Scanner,True,sensor,,,2.16,No,115,B,False,377.0,6.28,True,False,False,
EVT-00569,GA-2,STN-01,2025-06-11 20:58:30,456-DEF,Rear Suspension Module,True,82.01,119.0,51.0,None,BM3HYZJCKV2DLPV84,SUP-09,Nova Sensor Systems,South Korea,WO-2025021,True,T101,,False,sensor,S2,Torque Failure,2.91,No,110,B,True,,,True,False,False,invalid_tool_id
EVT-00570,GA-3,STN-07,2025-10-02 15:32:32,123-ABC,Front Axle Assembly,True,56.0,78.3,39.8,Reject,AYNM1ALSEDU2WSVV2,SUP-05,Prime Casting Solutions,Japan,WO-2025060,True,T107,,False,camera,S4,Sensor Fault,3.46,No,117,B,False,590.0,9.83,True,False,False,invalid_tool_id
EVT-00571,GA-3,STN-05,2025-09-08 11:16:00,456-DEF,Rear Suspension Module,True,44.57,91.1,36.0,None,AMH35SMJV20E51L62,SUP-01,Atlas Fasteners,India,WO-2025111,True,T-105,Press Tool,True,manual,,,4.43,No,117,A,False,186.0,3.1,True,False,False,
EVT-00572,GA-3,STN-02,2025-10-05 20:57:00,456-DEF,Rear Suspension Module,True,56.61,81.7,33.5,None,WSCGH8A7B2BB72PDB,SUP-09,Nova Sensor Systems,South Korea,WO-2025114,True,T-102,Torque Gun,True,camera,S2,Torque Failure,3.02,No,117,B,False,208.0,3.47,True,False,True,
EVT-00573,GA-2,STN-02,2025-01-08 19:27:27,789-GHI,Steering Rack,True,42.33,96.0,46.3,Repair,5RDTYDPVACWXLTGZ8,SUP-01,Atlas Fasteners,India,WO-2025015,True,T-102,Torque Gun,True,sensor,S3,Assembly Error,3.3,No,110,B,False,387.0,6.45,True,False,False,
EVT-00574,GA-3,STN-05,2025-03-22 17:27:41,789-GHI,Steering Rack,True,60.08,80.72,37.4,None,WHN848AW3G61993A9,SUP-09,Nova Sensor Systems,South Korea,WO-2025085,True,T-105,Press Tool,True,sensor,S3,Assembly Error,5.32,No,113,B,False,125.0,2.08,True,False,False,
EVT-00575,GA-3,STN-03,2025-03-20 20:04:28,789-GHI,Steering Rack,True,26.11,88.89,32.0,None,W2XBA3FHRU4KMJ1LK,SUP-02,Precision Motion Works,Germany,WO-2025265,True,T-103,Vision Alignment Rig,True,manual,S2,Torque Failure,3.51,No,116,B,True,102.0,1.7,True,False,False,
EVT-00576,GA-3,STN-07,2025-06-17 15:27:01,303-PQR,Door Lock Module,True,43.35,93.4,43.2,None,G6JEALRE7Z0SNP7J6,SUP-05,Prime Casting Solutions,Japan,WO-2025280,True,T-107,Seal Applicator,True,sensor,S2,Torque Failure,3.93,No,111,B,False,86.0,1.43,True,False,False,
EVT-00577,GA-3,STN-03,2025-01-17 08:39:05,789-GHI,Steering Rack,True,52.02,99.0,39.3,None,JNML4XGS98CGDS9SD,SUP-02,Precision Motion Works,Germany,WO-2025286,True,T-103,Vision Alignment Rig,True,manual,S4,Sensor Fault,3.67,No,113,A,False,353.0,5.88,True,False,False,
EVT-00578,GA-3,STN-03,2025-03-20 17:37:14,101-JKL,Battery Cooling Harness,True,64.26,96.5,32.9,None,TVSD86DWDWZMUGTHV,SUP-01,Atlas Fasteners,India,WO-2025207,True,T-103,Vision Alignment Rig,True,manual,,,4.39,No,120,B,False,58.0,0.97,True,False,False,
EVT-00579,GA-3,STN-09,2025-10-14 10:39:21,101-JKL,Battery Cooling Harness,True,57.32,61.7,38.0,None,F4F86C2FT5ZE45VD3,SUP-02,Precision Motion Works,Germany,WO-2025151,True,T-109,End-of-Line Scanner,True,sensor,S4,Sensor Fault,2.81,No,120,A,True,251.0,4.18,True,False,False,
EVT-00580,GA-2,STN-03,2025-05-19 19:21:54,123-ABC,Front Axle Assembly,True,44.06,86.9,46.9,None,N74RF4JP3YM43P8JP,SUP-02,Precision Motion Works,Germany,WO-2025092,True,T-103,Vision Alignment Rig,True,sensor,S2,Torque Failure,4.2,No,114,B,False,149.0,2.48,True,False,False,
EVT-00581,GA-3,STN-03,2025-12-09 09:35:41,303-PQR,Door Lock Module,True,42.23,86.6,35.0,None,9KC7EV3D69S53BG14,SUP-02,Precision Motion Works,Germany,WO-2025246,True,T-103,Vision Alignment Rig,True,sensor,,,4.18,No,111,A,False,92.0,1.53,True,False,False,
EVT-00582,GA-2,STN-07,2025-12-17 07:45:00,202-MNO,Brake Cylinder,True,82.82,100.0,36.9,None,JTAWRY1Y1CCDED7U0,SUP-02,Precision Motion Works,Germany,WO-2025283,True,T107,,False,sensor,S1,Material Defect,3.97,No,110,A,True,367.0,6.12,True,False,False,invalid_tool_id
EVT-00583,GA-3,STN-09,2025-06-10 11:08:33,789-GHI,Steering Rack,True,61.4,81.3,43.0,None,BY0GK7U5BFYPFX8YE,SUP-02,Precision Motion Works,Germany,WO-2025120,True,T-109,End-of-Line Scanner,True,sensor,S1,Material Defect,2.63,No,118,A,False,420.0,7.0,True,False,False,
EVT-00584,GA-2,STN-03,2025-07-24 10:10:33,303-PQR,Door Lock Module,True,45.7,96.0,53.7,None,DRWJUVX9PGVVFVS9W,SUP-05,Prime Casting Solutions,Japan,WO-2025017,True,T-103,Vision Alignment Rig,True,sensor,S4,Sensor Fault,3.67,No,112,A,False,291.0,4.85,True,False,False,
EVT-00585,GA-3,STN-05,2025-12-17 05:11:08,202-MNO,Brake Cylinder,True,61.2,99.72,47.7,None,TEY9BPBCC12T89D85,SUP-02,Precision Motion Works,Germany,WO-2025063,True,T-105,Press Tool,True,sensor,S4,Sensor Fault,4.24,No,119,C,False,96.0,1.6,True,False,True,
EVT-00587,GA-1,STN-03,2025-08-09 11:48:07,789-GHI,Steering Rack,True,49.37,82.28,51.3,None,0N0S8GBJXAWLFDJZV,SUP-01,Atlas Fasteners,India,WO-2025182,True,T-103,Vision Alignment Rig,True,manual,,,3.07,No,118,A,False,377.0,6.28,True,False,False,
EVT-00588,GA-3,STN-05,2025-10-04 16:55:16,123-ABC,Front Axle Assembly,True,45.19,93.39,33.5,None,RSB5SBWNRZ2AJKPRK,SUP-09,Nova Sensor Systems,South Korea,WO-2025047,True,T-105,Press Tool,True,sensor,S4,Sensor Fault,4.74,No,118,B,False,136.0,2.27,True,False,True,
EVT-00589,GA-3,STN-09,2025-02-25 14:27:53,101-JKL,Battery Cooling Harness,True,44.78,89.78,21.0,None,PKFYMYJRDVVJ111LH,SUP-05,Prime Casting Solutions,Japan,WO-2025123,False,T109,,False,camera,,,2.22,No,115,B,True,,,True,False,False,invalid_tool_id; invalid_work_order_vin_mapping
EVT-00590,GA-3,STN-05,2025-01-11 15:52:22,101-JKL,Battery Cooling Harness,True,51.51,86.0,52.5,None,F6C8NNLKNXV9ZYZ12,SUP-05,Prime Casting Solutions,Japan,WO-2025176,True,T-105,Press Tool,True,camera,,,5.52,No,113,B,False,682.0,11.37,False,True,True,invalid_cycle_time
EVT-00591,GA-1,STN-01,2025-08-20 16:38:14,202-MNO,Brake Cylinder,True,64.46,95.9,48.2,Repair,LL0CCYXH3VGBN3Y33,SUP-02,Precision Motion Works,Germany,WO-2025252,True,T-101,Fixture Clamp,True,manual,S2,Torque Failure,3.16,No,116,B,False,174.0,2.9,True,False,False,
EVT-00592,GA-1,STN-09,2025-11-19 06:56:51,101-JKL,Battery Cooling Harness,True,53.65,89.61,41.0,None,RNGX23YREJP3L26ZB,SUP-11,Vector Drive Components,USA,WO-2025258,True,T-109,End-of-Line Scanner,True,camera,S2,Torque Failure,2.75,No,122,A,False,157.0,2.62,True,False,False,
EVT-00593,GA-2,STN-09,2025-06-04 12:05:15,456-DEF,Rear Suspension Module,True,38.86,95.6,50.2,None,PJ93TH630WBBEUH28,SUP-09,Nova Sensor Systems,South Korea,WO-2025110,True,T-109,End-of-Line Scanner,True,manual,S4,Sensor Fault,3.19,No,114,A,False,491.0,8.18,True,False,False,
EVT-00594,GA-2,STN-07,2025-06-23 07:19:36,456-DEF,Rear Suspension Module,True,21.62,84.1,43.0,None,9MM211LDA81ZR6E9K,SUP-05,Prime Casting Solutions,Japan,WO-2025158,True,T-107,Seal Applicator,True,camera,S1,Material Defect,2.82,No,111,A,True,303.0,5.05,True,False,False,
EVT-00595,GA-3,STN-05,2025-04-21 20:21:51,456-DEF,Rear Suspension Module,True,64.87,93.5,46.3,None,91994W5RENGTXCE5A,SUP-11,Vector Drive Components,USA,WO-2025282,True,T105,,False,camera,,,5.54,No,116,B,False,351.0,5.85,True,False,True,invalid_tool_id
EVT-00596,GA-1,STN-05,2025-06-06 14:48:00,456-DEF,Rear Suspension Module,True,49.98,94.5,40.7,None,AGN3BHBLEDJF19ND3,SUP-01,Atlas Fasteners,India,WO-2025203,True,T-105,Press Tool,True,sensor,S3,Assembly Error,5.02,No,119,B,False,307.0,5.12,True,False,False,
EVT-00597,GA-2,STN-01,2025-11-25 20:34:33,202-MNO,Brake Cylinder,True,58.45,82.2,39.3,None,XZDVKRVXZVJPCEW7H,SUP-09,Nova Sensor Systems,South Korea,WO-2025171,True,T-101,Fixture Clamp,True,sensor,,,3.35,Yes,108,B,False,,,True,False,False,
EVT-00598,GA-2,STN-05,2025-01-16 18:56:38,456-DEF,Rear Suspension Module,True,58.14,85.9,39.4,None,L16AJT6EU4CB03DLE,SUP-01,Atlas Fasteners,India,WO-2025263,True,T-105,Press Tool,True,camera,,,4.8,No,106,B,False,171.0,2.85,True,False,False,
EVT-00599,GA-2,STN-09,2025-08-19 10:27:03,789-GHI,Steering Rack,True,50.49,95.22,40.1,None,UYSTAAZE8T3XCZ6G2,SUP-11,Vector Drive Components,USA,WO-2025185,True,T-109,End-of-Line Scanner,True,camera,S2,Torque Failure,2.75,No,107,A,False,387.0,6.45,True,False,False,
EVT-00600,GA-2,STN-09,2025-03-13 06:16:16,123-ABC,Front Axle Assembly,True,62.02,100.22,49.2,None,ED00MUG2B4JTV4WZL,SUP-05,Prime Casting Solutions,Japan,WO-2025154,True,T-109,End-of-Line Scanner,True,camera,S2,Torque Failure,2.97,No,109,A,False,289.0,4.82,True,False,False,
EVT-00601,GA-3,STN-07,2025-07-07 07:33:55,456-DEF,Rear Suspension Module,True,62.32,92.6,32.1,None,6TX1ZK83GUFCGZB7U,SUP-05,Prime Casting Solutions,Japan,WO-2025175,True,T-107,Seal Applicator,True,manual,,,2.85,No,116,A,False,390.0,6.5,True,False,False,
EVT-00602,GA-2,STN-02,2025-09-10 13:28:08,101-JKL,Battery Cooling Harness,True,60.79,94.9,48.2,None,L142W1WR5XU5EYK2J,SUP-01,Atlas Fasteners,India,WO-2025094,True,T-102,Torque Gun,True,manual,,,2.68,No,115,A,False,98.0,1.63,True,False,False,
EVT-00603,GA-1,STN-02,2025-02-07 20:37:14,101-JKL,Battery Cooling Harness,True,51.2,93.5,52.7,None,9WHP4DF4KY1G9DSAZ,SUP-02,Precision Motion Works,Germany,WO-2025298,True,T-102,Torque Gun,True,manual,S3,Assembly Error,3.41,No,116,B,False,404.0,6.73,True,False,False,
EVT-00604,GA-1,STN-05,2025-06-17 11:59:00,202-MNO,Brake Cylinder,True,51.41,80.8,49.7,None,ARGH43P4G1HDDPBB5,SUP-05,Prime Casting Solutions,Japan,WO-2025234,True,T-105,Press Tool,True,manual,S2,Torque Failure,5.78,No,122,A,False,108.0,1.8,True,False,True,
EVT-00605,GA-3,STN-07,2025-02-01 09:54:59,123-ABC,Front Axle Assembly,True,45.29,95.9,41.6,None,XP8WN67KR54TWGS0X,SUP-05,Prime Casting Solutions,Japan,WO-2025141,True,T-107,Seal Applicator,True,manual,S4,Sensor Fault,3.77,No,118,A,False,714.0,11.9,False,True,False,invalid_cycle_time
EVT-00606,GA-3,STN-01,2025-04-21 20:03:00,456-DEF,Rear Suspension Module,True,26.21,92.1,41.7,None,91994W5RENGTXCE5A,SUP-11,Vector Drive Components,USA,WO-2025282,True,T-101,Fixture Clamp,True,sensor,,,2.36,No,117,B,True,,,True,False,False,
EVT-00607,GA-1,STN-05,2025-02-09 11:06:42,303-PQR,Door Lock Module,True,40.9,79.7,42.1,None,B6X0LPPGWWE3V2F6T,SUP-09,Nova Sensor Systems,South Korea,WO-2025112,True,T-105,Press Tool,True,sensor,,,5.27,No,119,A,False,649.0,10.82,False,True,True,invalid_cycle_time
EVT-00608,GA-1,STN-07,2025-06-19 09:10:56,303-PQR,Door Lock Module,True,46.51,91.8,44.4,None,8SJ0K4C9YBPNSY0C4,SUP-05,Prime Casting Solutions,Japan,WO-2025009,True,T-107,Seal Applicator,True,camera,S4,Sensor Fault,3.66,No,117,A,False,198.0,3.3,True,False,False,
EVT-00609,GA-2,STN-09,2025-08-13 17:18:00,101-JKL,Battery Cooling Harness,True,78.54,59.22,43.6,None,31WBMC97C7BP229YP,SUP-05,Prime Casting Solutions,Japan,WO-2025008,True,T-109,End-of-Line Scanner,True,manual,,,2.53,No,111,B,True,219.0,3.65,True,False,False,
EVT-00610,GA-2,STN-05,2025-03-13 06:10:00,123-ABC,Front Axle Assembly,True,39.58,95.7,37.7,None,ED00MUG2B4JTV4WZL,SUP-05,Prime Casting Solutions,Japan,WO-2025154,True,T-105,Press Tool,True,camera,S1,Material Defect,4.53,No,107,A,False,321.0,5.35,True,False,False,
EVT-00611,GA-1,STN-09,2025-02-02 15:10:55,789-GHI,Steering Rack,True,24.89,101.5,32.8,None,XKB08A16Z6MHGA80P,SUP-01,Atlas Fasteners,India,WO-2025173,True,T109,,False,sensor,S2,Torque Failure,2.16,No,117,B,True,115.0,1.92,True,False,False,invalid_tool_id
EVT-00612,GA-3,STN-03,2025-09-08 11:12:54,456-DEF,Rear Suspension Module,True,49.16,94.2,44.8,None,AMH35SMJV20E51L62,SUP-01,Atlas Fasteners,India,WO-2025111,True,T-103,Vision Alignment Rig,True,manual,S2,Torque Failure,3.41,No,120,A,False,234.0,3.9,True,False,False,
EVT-00613,GA-3,STN-01,2025-08-19 10:58:43,789-GHI,Steering Rack,True,47.33,95.4,43.8,None,LYXUT2VDHAS3J9Y3H,SUP-02,Precision Motion Works,Germany,WO-2025145,True,T-101,Fixture Clamp,True,camera,,,3.36,No,116,A,False,,,True,False,False,
EVT-00614,GA-3,STN-03,2025-10-14 10:28:38,101-JKL,Battery Cooling Harness,True,42.13,80.5,64.9,None,F4F86C2FT5ZE45VD3,SUP-02,Precision Motion Works,Germany,WO-2025151,True,T-103,Vision Alignment Rig,True,camera,S1,Material Defect,4.49,No,120,A,True,456.0,7.6,True,False,False,
EVT-00615,GA-3,STN-01,2025-10-23 19:03:04,123-ABC,Front Axle Assembly,True,52.73,88.9,43.4,None,S9DPVEMFL7CAPXYRK,SUP-02,Precision Motion Works,Germany,WO-2025199,True,T-101,Fixture Clamp,True,manual,S4,Sensor Fault,2.57,No,110,B,False,,,True,False,False,
EVT-00616,GA-3,STN-09,2025-05-10 21:17:13,456-DEF,Rear Suspension Module,True,55.08,82.6,33.6,None,WSCGH8A7B2BB72PDB,SUP-09,Nova Sensor Systems,South Korea,WO-2025114,True,T-109,End-of-Line Scanner,True,camera,,,2.55,No,111,B,False,788.0,13.13,False,True,True,invalid_cycle_time
EVT-00617,GA-2,STN-05,2025-10-08 09:16:26,202-MNO,Brake Cylinder,True,51.0,85.8,40.6,None,JU5YJPLZK4XX8PTV7,SUP-02,Precision Motion Works,Germany,WO-2025251,True,T-105,Press Tool,True,camera,S1,Material Defect,5.53,No,108,A,False,707.0,11.78,False,True,False,invalid_cycle_time
EVT-00618,GA-1,STN-07,2025-10-12 12:24:47,202-MNO,Brake Cylinder,True,56.71,90.0,45.9,None,Y9X2SYUS97KYH6SYC,SUP-09,Nova Sensor Systems,South Korea,WO-2025136,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,3.28,No,119,A,False,389.0,6.48,True,False,True,
EVT-00619,GA-3,STN-05,2025-06-20 21:02:43,123-ABC,Front Axle Assembly,True,45.19,101.1,46.2,Repair,DS5YZFC4KL8CFN1V6,SUP-09,Nova Sensor Systems,South Korea,WO-2025013,True,T-105,Press Tool,True,camera,,,5.48,No,118,B,False,103.0,1.72,True,False,True,
EVT-00620,GA-1,STN-05,2025-11-10 21:00:47,202-MNO,Brake Cylinder,True,64.57,101.9,53.4,None,HSU67F2GERZ8LBKZZ,SUP-01,Atlas Fasteners,India,WO-2025160,True,T105,,False,sensor,S1,Material Defect,5.39,No,116,B,False,351.0,5.85,True,False,False,invalid_tool_id
EVT-00621,GA-3,STN-01,2025-08-07 12:06:00,101-JKL,Battery Cooling Harness,True,61.1,87.7,53.7,None,EU1UA0YWMPF0BLJ3N,SUP-02,Precision Motion Works,Germany,WO-2025180,True,T-101,Fixture Clamp,True,camera,S2,Torque Failure,2.66,No,112,A,False,2591656.0,43194.27,False,True,False,invalid_cycle_time
EVT-00622,GA-1,STN-03,2025-03-13 11:40:34,789-GHI,Steering Rack,True,55.39,99.1,46.7,None,9E0KLLHSP7ZZ1K06Y,SUP-01,Atlas Fasteners,India,WO-2025059,True,T-103,Vision Alignment Rig,True,camera,S1,Material Defect,3.28,No,119,A,False,325.0,5.42,True,False,False,
EVT-00623,GA-3,STN-02,2025-12-06 16:42:53,303-PQR,Door Lock Module,True,53.35,98.8,42.0,None,4XBWDDU8NCHD8MEYY,SUP-02,Precision Motion Works,Germany,WO-2025149,True,T-102,Torque Gun,True,sensor,,,2.75,No,120,B,False,15291972.0,254866.2,False,True,False,invalid_cycle_time
EVT-00624,GA-1,STN-09,2025-05-03 16:49:04,202-MNO,Brake Cylinder,True,61.3,86.3,50.8,None,P9RJR1YTM9GM52SD5,SUP-11,Vector Drive Components,USA,WO-2025050,True,T-109,End-of-Line Scanner,True,sensor,S4,Sensor Fault,2.29,No,123,B,False,304.0,5.07,True,False,False,
EVT-00625,GA-3,STN-05,2025-12-09 09:40:54,303-PQR,Door Lock Module,True,58.14,79.8,50.1,None,9KC7EV3D69S53BG14,SUP-02,Precision Motion Works,Germany,WO-2025246,True,T-105,Press Tool,True,camera,S4,Sensor Fault,4.11,No,119,A,False,85.0,1.42,True,False,False,
EVT-00626,GA-3,STN-01,2025-03-21 12:46:19,101-JKL,Battery Cooling Harness,True,45.8,83.7,36.9,None,718VLZDTT6B18WZDX,SUP-02,Precision Motion Works,Germany,WO-2025074,True,T-101,Fixture Clamp,True,camera,,,3.0,No,110,A,False,382.0,6.37,True,False,False,
EVT-00627,GA-3,STN-07,2025-04-09 12:59:26,123-ABC,Front Axle Assembly,True,47.63,95.2,33.3,None,PYLMZSU8CG90MY7AB,SUP-11,Vector Drive Components,USA,WO-2025189,True,T-107,Seal Applicator,True,manual,S4,Sensor Fault,3.24,Yes,119,A,False,70.0,1.17,True,False,True,
EVT-00628,GA-2,STN-05,2025-06-12 15:35:00,456-DEF,Rear Suspension Module,True,41.51,78.3,37.4,None,1LFSP0TYDR46AFZGG,SUP-05,Prime Casting Solutions,Japan,WO-2025159,True,T-105,Press Tool,True,camera,S2,Torque Failure,4.66,No,114,B,False,655.0,10.92,False,True,False,invalid_cycle_time
EVT-00629,GA-2,STN-02,2025-12-22 17:10:47,303-PQR,Door Lock Module,True,60.18,86.78,33.1,None,PMW3YCDZK0Y65MWEM,SUP-09,Nova Sensor Systems,South Korea,WO-2025005,True,T-102,Torque Gun,True,sensor,,,3.51,No,113,B,False,167.0,2.78,True,False,False,
EVT-00630,GA-2,STN-02,2025-02-19 12:39:29,456-DEF,Rear Suspension Module,True,53.75,100.1,53.8,None,WGNX7N5ZCHZWPSCTX,SUP-01,Atlas Fasteners,India,WO-2025268,True,T-102,Torque Gun,True,manual,S1,Material Defect,2.67,No,109,A,False,29.0,0.48,True,False,False,
EVT-00632,GA-3,STN-02,2025-06-24 07:39:42,202-MNO,Brake Cylinder,True,45.59,83.0,46.1,None,EZP4GZB2GVWJ3ZAXH,SUP-05,Prime Casting Solutions,Japan,WO-2025290,True,T-102,Torque Gun,True,camera,S2,Torque Failure,3.55,No,115,A,False,,,True,False,False,
EVT-00633,GA-1,STN-01,2025-02-04 01:35:34,999-ZZZ,,False,47.84,86.89,46.2,Reject,4M405A0KM663NPW3S,SUP-09,Nova Sensor Systems,South Korea,WO-ERR-0008,True,T-101,Fixture Clamp,True,manual,S2,Torque Failure,3.4,No,120,C,False,,,True,False,False,invalid_bom_part
EVT-00634,GA-2,STN-01,2025-05-25 10:19:42,456-DEF,Rear Suspension Module,True,42.64,81.0,47.2,Repair,BVY577KEPB6R4EKE5,SUP-01,Atlas Fasteners,India,WO-2025161,True,T-101,Fixture Clamp,True,manual,S3,Assembly Error,2.92,No,109,A,False,,,True,False,False,
EVT-00635,GA-3,STN-05,2025-03-16 10:23:00,456-DEF,Rear Suspension Module,True,54.67,91.7,34.8,Repair,8374WBEHDNP9GZTK0,SUP-09,Nova Sensor Systems,South Korea,WO-2025259,True,T-105,Press Tool,True,manual,S3,Assembly Error,4.11,No,116,A,False,295.0,4.92,True,False,False,
EVT-00636,GA-2,STN-01,2025-10-21 09:59:45,202-MNO,Brake Cylinder,True,41.41,92.8,38.5,Repair,8EEFDZ51WCAJG101D,SUP-01,Atlas Fasteners,India,WO-2025255,True,T-101,Fixture Clamp,True,manual,,,2.49,No,115,A,False,,,True,False,False,
EVT-00637,GA-2,STN-03,2025-12-08 07:24:00,123-ABC,Front Axle Assembly,True,61.71,78.7,43.4,None,K8RRER707D6TCEKZ8,SUP-02,Precision Motion Works,Germany,WO-2025044,True,T103,,False,manual,,,4.18,No,107,A,False,230.0,3.83,True,False,True,invalid_tool_id
EVT-00638,GA-3,STN-02,2025-05-16 09:21:13,789-GHI,Steering Rack,True,63.75,55.72,46.3,None,44RAABMYVPWC6V8RJ,SUP-05,Prime Casting Solutions,Japan,WO-2025043,True,T-102,Torque Gun,True,sensor,S3,Assembly Error,3.36,No,113,A,True,393.0,6.55,True,False,False,
EVT-00639,GA-1,STN-01,2025-10-12 12:04:52,202-MNO,Brake Cylinder,True,47.94,101.9,37.2,None,Y9X2SYUS97KYH6SYC,SUP-09,Nova Sensor Systems,South Korea,WO-2025136,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,3.44,No,124,A,False,,,True,False,False,
EVT-00640,GA-1,STN-09,2025-03-18 17:42:00,123-ABC,Front Axle Assembly,True,42.23,93.22,46.2,None,HCDBRV4D4NHW23DK0,SUP-09,Nova Sensor Systems,South Korea,WO-2025183,True,T-109,End-of-Line Scanner,True,manual,S1,Material Defect,2.72,No,124,B,False,364.0,6.07,True,False,False,
EVT-00642,GA-2,STN-05,2025-01-08 19:40:31,789-GHI,Steering Rack,True,40.19,98.9,35.9,None,5RDTYDPVACWXLTGZ8,SUP-01,Atlas Fasteners,India,WO-2025015,True,T-105,Press Tool,True,sensor,S4,Sensor Fault,5.19,Yes,113,B,False,376.0,6.27,True,False,True,
EVT-00643,GA-2,STN-05,2025-12-11 10:01:23,B0GUS-01,,False,44.88,81.4,34.0,None,Y8N1CM37R4N1AK75H,SUP-09,Nova Sensor Systems,South Korea,WO-ERR-0022,True,T-105,Press Tool,True,manual,,,4.74,No,110,A,False,,,True,False,False,invalid_bom_part
EVT-00644,GA-3,STN-01,2025-03-16 13:15:18,303-PQR,Door Lock Module,True,57.73,78.7,50.4,None,9RXS7F139FY2RAJEG,SUP-02,Precision Motion Works,Germany,WO-2025271,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,2.0,No,116,A,False,,,True,False,False,
EVT-00645,GA-1,STN-01,2025-03-14 12:40:08,456-DEF,Rear Suspension Module,True,42.02,98.7,40.7,Reject,34F60GMMF5PTEFMJJ,SUP-01,Atlas Fasteners,India,WO-2025208,True,T-101,Fixture Clamp,True,camera,S2,Torque Failure,2.29,No,124,A,False,27.0,0.45,True,False,False,
EVT-00646,GA-2,STN-02,2025-02-11 10:02:05,123-ABC,Front Axle Assembly,True,56.92,93.5,46.7,None,C588J4TBBMPM34TGW,SUP-01,Atlas Fasteners,India,WO-2025215,True,T-102,Torque Gun,True,manual,,,3.26,No,111,A,False,,,True,False,False,
EVT-00647,GA-2,STN-05,2025-04-08 12:38:01,101-JKL,Battery Cooling Harness,True,47.12,91.6,38.1,None,RYL6SRHY3TBSB3UG1,SUP-11,Vector Drive Components,USA,WO-2025216,True,T-105,Press Tool,True,sensor,,,5.72,No,114,A,False,117.0,1.95,True,False,True,
EVT-00648,GA-2,STN-01,2025-07-19 07:16:09,202-MNO,Brake Cylinder,True,52.02,79.11,41.3,None,9B7NYZWB04GJHJJ41,SUP-02,Precision Motion Works,Germany,WO-2025142,True,T-101,Fixture Clamp,True,camera,S3,Assembly Error,2.04,No,109,A,False,,,True,False,False,
EVT-00649,GA-2,STN-05,2025-05-14 14:35:17,202-MNO,Brake Cylinder,True,63.95,83.7,46.5,None,8CHD3ZPUTDBKNKW36,SUP-11,Vector Drive Components,USA,WO-2025214,True,T-105,Press Tool,True,manual,,,5.46,No,109,B,False,143.0,2.38,True,False,False,
EVT-00650,GA-1,STN-01,2025-11-01 20:16:00,303-PQR,Door Lock Module,True,48.86,91.72,47.5,None,7LNX4WTTTVSALDPL6,SUP-05,Prime Casting Solutions,Japan,WO-2025007,True,T-101,Fixture Clamp,True,camera,,,3.41,No,120,B,False,25400298.0,423338.3,False,True,False,invalid_cycle_time
EVT-00651,GA-3,STN-09,2025-08-24 18:26:13,303-PQR,Door Lock Module,True,48.65,81.3,42.0,None,9N8479S2233D92CPP,SUP-02,Precision Motion Works,Germany,WO-2025177,True,T-109,End-of-Line Scanner,True,manual,,,1.93,No,115,B,False,253.0,4.22,True,False,False,
